"review_date","review_rating","review_title","review_text","review_response","source"
"2025-09-25","10.0","Top Boutique Hoteln in guter Lage.","Der Charme des Gebäudes ist topp. Ein paar Zimmer sind im UG, die in der 1. Etage sind traumhaft. Gross und komfortabel. Das Personal ist fast wie eine Familie. 
Gleich an der hinteren Strasse gibt es eine schöne Weinbar.

Negative: Da das Hotel zwischen 2 Strassen liegt ist es nicht ruhig, wenn man mit offenem Fester schlafen mag. Dafür liegt es sehr zentral. Bahnhof 10 min zu Fuss, die Pinke Strasse um.due Ecke und alles andere schnell erreichbar, wenn man gut zu Fuss ist. Parkhaus in der Nähe aber teuer. 26€/Tag","Dear Julia,
Thank you so much for your thoughtful and detailed review!
We’re delighted to hear that you enjoyed the charm of our building, the spacious and comfortable room and the welcoming atmosphere created by our team. We’re also happy you appreciated our central location and the lovely wine bar just across the street.
As you pointed out, being located between two streets in the heart of the city does mean that some noise can be expected, especially when windows are open. We understand how important a restful night’s sleep is, and we always encourage guests to reach out to us so we can help find the most suitable room for their preferences.
Thank you again for your valuable feedback. We truly hope to welcome you back for another memorable stay!
Warm regards,
Alecrim Team","booking"
"2025-09-25","10.0","Would definitely stay here again","The breakfast was excellent.  Lots to choose from.  The staff were very attentive.  Our room was nice and spacious and was quite soundproof.  The location was just a couple blocks from the very busy part of the city.  Conchalo and Claudia were very helpful, suggesting restaurants, and music venues.

Negative: All was well","Dear Larry,
Thank you so much for your kind review!
We're thrilled to hear you had such a positive experience. It's wonderful to know that Gonçalo and Claudia made your stay even more special with their helpful recommendations. We’ll be sure to pass along your kind words to them!
We're especially happy to hear you'd definitely stay with us again. That’s the best compliment we could ask for.
Looking forward to welcoming you back soon!
Warm regards,
Alecrim Team","booking"
"2025-09-26","10.0","This hotel is located in an excellent area and is a step back in time. Beautiful.","This hotel is beautiful. From the moment you walk in the front doors you are aware of the special details that elevate this hotel. The wallpaper, furnishings, stone steps all remind you of this house's heritage. This continues to the bedrooms where everything is thoughtfully laid out right down to the glass water bottle on the table and the folded bath robes in the drawer. We loved the double set of French doors too. The hotel staff are friendly, welcoming and helpful (especially Claudia) and it is located in an excellent area where you can walk to most things.

Negative: Our room was beautiful but it did not have a fridge. We were, however, able to use the fridge in the hotel kitchen to store our drinks. The bed was also harder than we would have preferred. Minor complaints compared to what was on offer.","Dear Gregory,
Thank you so much for your beautiful and detailed review!
We’re truly delighted that you appreciated the unique charm and historical character of our hotel. It’s wonderful to know that these details made your stay feel special. We're also so pleased that our location and the hospitality of our team, especially Claudia, contributed positively to your experience.
We appreciate your feedback regarding the fridge and mattress. While we’re happy to have been able to assist with drink storage, your comments help us continue to improve and better meet our guests’ preferences in the future.
Thank you again for your thoughtful words. We’d be honored to welcome you back on your next visit to Lisbon!
Warm regards,
Alecrim Team","booking"
"2025-09-26","10.0","Lissabon - nur im Alecrim ao Chiado!","Die Lage der Unterkunft ist einzigartig, man ist auf kurzem Weg mitten im Geschehen.
Personal sehr hilfsbereit und herzlich.
Das Zimmer war groß genug, Bett bequem, Badezimmer auch gut eingerichtet.
Lärmbelästigung bei geschlossenen Läden kaum vorhanden.
Mittels eines vergebenen Codes konnte man das Eingangstor und das Zimmer öffnen (besser als ein Schlüssel).
Frühstück im Untergeschoss mehr als ausreichend, hübsch gedeckte Tische und zuvorkommendes Personal.

Negative: Stauraum im Zimmer etwas wenig (2 Laden und Aufhängevorrichtung an der Wand), aber bei einem Kurzaufenthalt nicht störend.","Dear Monika,
Thank you for your wonderful review!
We’re delighted to hear that you enjoyed our unique location, just a short walk from the heart of the city, and that our team provided attentive and friendly service. It’s great to know that your room was comfortable and well-equipped, and that you appreciated the convenience of our keyless entry system.
We’re also pleased that you enjoyed the breakfast experience. Thank you for your understanding regarding the limited storage space.
We truly appreciate your feedback and hope to welcome you back to Lisboa soon 
Warm regards,
Alecrim Team","booking"
"2025-09-27","9.0","Perfectly located for exploring Lisbon","Very nice boutique hotel close to everything. Comfortable and large rooms. Good selection for breakfast.","Dear Peter,
Thank you for your kind words!
We’re delighted to hear you enjoyed our boutique hotel’s location, the room, and the breakfast selection. It was a pleasure having you with us, and we hope to welcome you back soon!
Warm regards,
Alecrim Team","booking"
"2025-09-27","9.0","Mooie beleving. Voor herhaling vatbaar..!","Erg mooi boutique hotel met verrassende elementen, zoals sfeervolle kleine ontbijtzaal in voormalige stallen.

Negative: Douche water ´s avonds was een klein straaltje en bediening tv was onduidelijk. Ook s nachts lawaai op straat, maar ik heb standaard oordoppen bij me dus goed geslapen.","Dear Rosaline,
Thank you for sharing your lovely experience with us!
We’re delighted to hear you enjoyed the unique charm of our boutique hotel, especially the cozy breakfast room set in the old stables. Your kind words mean a lot to our team.
We apologize for the minor inconveniences you encountered with the shower and TV, and we appreciate your understanding regarding the street noise at night. We’re glad to hear you still managed to rest well.
We look forward to welcoming you back for another memorable stay!
Warm regards,
Alecrim Team","booking"
"2025-09-28","10.0","","","","booking"
"2025-09-28","10.0","","Staff was incredibly accommodating and welcoming. The room was beautiful and the breakfast outstanding!

Negative: Nothing","Dear Lisa,
Thank you for your wonderful review!
We’re thrilled to hear that our team made you feel so welcome and that you enjoyed you room and breakfast. It’s great to know there was nothing to complain about!
We look forward to welcoming you back soon.
Warm regards,
Alecrim Team","booking"
"2025-09-28","10.0","","Nicely designed, spacious, and charming place in the heart of Lisbon with friendly and helpful staff","Dear Lora,
Thank you for your kind words!
We’re delighted to hear that you enjoyed our charming hotel, right in the heart of Lisbon, and that our staff made a positive impression with their friendliness and helpfulness.
We look forward to welcoming you back on your next visit!
Warm regards,
Alecrim Team","booking"
"2025-09-30","10.0","","Lovely staff. Very clean. Great beds and bathroom. Super tasty breakfast. In heart of Lisbon.","Dear Mary,
Thank you for your wonderful review!
We’re delighted to hear you enjoyed our lovely staff, cleanliness, comfortable beds and bathroom, as well as our  breakfast. It’s great to know our central location in Lisbon added to your experience.
We look forward to welcoming you back soon!
Warm regards,
Alecrim Team","booking"
"2025-10-01","10.0","Could not have better. Everyone at Alecrim are friendly and helpful. A lovely experience.","Beautiful building, tastefully decorated and very comfortable located in the heart of Lisbon","Dear Angela,
Thank you so much for your wonderful review!
We’re delighted to hear that everyone at Alecrim made your stay friendly and helpful, and that you had a lovely experience. It’s great to know you appreciated our building and comfortable accommodations right in the heart of Lisbon.
We look forward to welcoming you back soon!
Warm regards,
Alecrim Team","booking"
"2025-10-01","10.0","Magnificent","Everything","Dear Sal,
Thank you for your wonderful feedback!
We’re thrilled to know that everything about your stay was magnificent. It means the world to us to know we met your expectations in every way.
We look forward to welcoming you back for another exceptional experience.
Warmest regards,
Alecrim Team","booking"
"2025-10-01","7.0","Potential to be amazing.","Our room was very spacious and decorated nicely. The bathroom was a good size. The breakfast area is special and the breakfast offered was good.

Negative: No/broken down air conditioning in the middle of a European summer is not good enough.","Dear Maree,
Thank you very much for your feedback. We're glad to hear you enjoyed the spacious room, the decor, and our breakfast area.It's great to know those aspects stood out during your stay.
We sincerely apologize for the inconvenience caused by the air conditioning issue, especially during the summer heat. We understand how important this is for comfort, and we're actively working to ensure this doesn’t happen again in the future.
We truly appreciate your comments, as they help us improve, and we hope to have the opportunity to welcome you back under better conditions.
Kindest Regards,
Alecrim Team","booking"
"2025-10-02","8.0","","Great central location, easy walk to most places (although Lisbon is VERY hilly), staff were very nice and helpful, good breakfast.

Negative: Only issue was that our room overlooked the back street and there was a bar which was noisy until late every night despite our double glazed windows with shutters.","Dear Tony,
Thank you so much for your kind words and for taking the time to share your experience. We're glad you enjoyed our central location, the breakfast, and especially the service provided by our team.it's always rewarding to hear that our staff made a positive impact on your stay.
We’re sorry to hear about the noise from the nearby bar. While our windows and shutters are designed to reduce sound, we understand that city noise can still be a challenge in certain rooms. 
We truly appreciate your feedback and hope to welcome you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-02","10.0","Wonderful stay in Chiado area close to restaurants and shops and Fado show.","Great location, great breakfast, very cool interior especially down below where breakfast room was. The room was spacious and quiet.

Negative: Everything great, just would have liked ice for the water. We got very thirsty hiking around and were constantly going down for another carafe of water. If there was a mini fridge we could have bought extra water to have in the room.
Wonderful place and very convenient to lots of.","Dear Lauren,
Thank you so much for your lovely review! We're thrilled to hear you enjoyed your stay in the Chiado area and that you appreciated our location, breakfast, and the interior design. It’s also great to know that your room was spacious and quiet, offering a comfortable place to relax after exploring Lisbon.
We appreciate your feedback regarding the ice and the availability of water in the room. We understand how refreshing that can be after a day of walking in the city, and we’ll certainly take your suggestion into consideration to improve the experience for future guests.
It was a pleasure having you with us, and we hope to welcome you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-02","10.0","Excellent","Breakfast was great. The staff was super friendly and welcoming. The rooms are large! All around a great stay.","Dear Donna,
Thank you for your excellent review! We're so happy to hear that you enjoyed the breakfast, the room, and that our team made you feel welcome. It truly means a lot to us.
We hope to have the pleasure of welcoming you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-03","9.0","would recommend this hotel. the room was spacious, close to everything, great breakfast.","the staff were very helpful. the personalized breakfast was great.  the position of the hotel was central to most parts of Lisbon.

Negative: not much the hotel can do about it. but didn't realize how hilly it is to everything","Dear Marie,
Thank you for your kind review and recommendation! We're so glad to hear you enjoyed your spacious room, our central location, and especially the personalized breakfast. It's wonderful to know our team made a positive impression as well.
You're absolutely right about the hills. Lisbon’s charm definitely comes with a bit of a workout! While it's beyond our control, we understand it can be a surprise to visitors, and we appreciate your understanding.
It was a pleasure having you with us, and we hope to welcome you back again on your next trip to Lisbon!
Warm Regards,
Alecrim Team","booking"
"2025-10-03","10.0","Ein rundum gelungener Aufenthalt.","Alles. Die hervorragende Lage, die Sauberkeit und die sehr schöne geschmackvolle Ausstattung. Unsere Gastgeber achten auf alle Details. Das Frühstück war jeden Morgen frisch und lecker. Ein rundum gelungener Aufenthalt.","Dear Cordula,
Thank you so much for your wonderful review! We're thrilled to hear that your stay was a total success. It’s great to know you appreciated our location, the cleanliness, and the decor.
We're especially happy that our attention to detail and the fresh, delicious breakfast each morning made a difference in your experience. It was truly a pleasure to host you, and we hope to welcome you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-04","10.0","Ein sehr schönrs stilvolles Hotel in zentraler Lage","Alles, die Ausstattung, der Komfort, der Service, die Freundlichkeit an der Rezpetion, das Frühstück, der kurze Weg zu allen Sehenswürdigkeiten und zum Tajo

Negative: Nichts
nur zur Info: Wir hatten ein Zimmer im 1. Stock nach hinten zu einer kleineren Straße, das war sehr schön. nach vorn zur großen Straße ist es sicherlich lauter, das Hotel liegt im belebten Ausgehviertel, diese zentrale Lage hat Vor- und Nachteile, für uns war es

 super.","Dear Jana,
Thank you very much for your thoughtful review! We're delighted to hear that you enjoyed your stay and appreciated the comfort, facilities, our service, and the location.
We also appreciate your comment about the room location. You're absolutely right. Being in the heart of a lively neighborhood comes with both advantages and a bit of city buzz. We're glad to know that your room at the back provided a quieter experience and that this worked well for you.
It was a pleasure having you with us, and we hope to welcome you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-04","10.0","","","","booking"
"2025-10-04","8.0","Buen sitio en el centro de Lisboa","El personal del hotel fue fantástico y el desayuno cinco estrellas.","","booking"
"2025-10-05","10.0","","The room is so nice. It had plenty of space for my wife and I. The wi-fi worked and the breakfast was good. They even accommodated our early departure by opening up breakfast a little early. The staff were incredibly pleasant and welcoming.

Negative: Nothing.","Dear Jesse,
Thank you so much for your top rating and kind words!
It means a lot to us that you felt welcomed by our team. We truly appreciate your feedback and hope to have the pleasure of welcoming you back in the future!
Warm Regards,
Alecrim Team","booking"
"2025-10-05","10.0","","Great location, everything was very walkable. The room was very spacious, clean and quiet. Breakfast was the absolute highlight, very delicious!

Negative: Everything was great","Dear Barbara,
Thank you so much for your wonderful feedback! We're delighted to hear that you enjoyed our central location, your spacious and quiet room, and especially that breakfast was a highlight of your stay.
It's fantastic to know everything met your expectations.We truly appreciate your kind words and hope to welcome you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-07","10.0","","","","booking"
"2025-10-07","9.0","","","","booking"
"2025-10-08","9.0","","","","booking"
"2025-10-08","8.0","","Pleasant staff. Very helpful.","Dear Nick,
Thank you for your kind words! We're so glad to hear that you found our staff pleasant and helpful. It was a pleasure having you with us, and we hope to welcome you back soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-08","9.0","","Localização","Estimado Renato,
Muito obrigado pela sua avaliação e por destacar a nossa localização! Ficamos felizes em saber que ela contribuiu positivamente para a sua estadia. Esperamos recebê-lo novamente em breve!
Saudações,
Alecrim Team","booking"
"2025-10-09","10.0","Lovely Lisbon","Beautifully appointed rooms, exceptionally clean, very friendly staff. Lovely breakfast included. Walking distance to lots of restaurants, cafes & attractions.","Estimado hóspede,
Muito obrigado pela sua avaliação tão gentil! Ficamos muito felizes em saber que gostou da decoração dos quartos, da limpeza, da simpatia da nossa equipe e do café da manhã. É ótimo saber também que nossa localização contribuiu para aproveitar o melhor de Lisboa.
Esperamos ter o prazer de recebê-lo novamente em breve!
Com os melhores cumprimentos.
Alecrim Team","booking"
"2025-10-09","9.0","","","","booking"
"2025-10-11","10.0","","Localização otima, equipe atenciosa, tudo maravilhoso!","Estimada Sónia,
Muito obrigado pela sua mensagem tão positiva! Ficamos extremamente felizes em saber que tudo foi maravilhoso e, acima de tudo, em tê-la de volta hoje conosco no hotel.
É sempre um prazer receber hóspedes como você. Conte conosco para o que precisar durante a sua estadia! Desejamos que aproveite cada momento.
Saudações cordiais,
Alecrim Team","booking"
"2025-10-12","10.0","","","","booking"
"2025-10-12","10.0","The best place, best location, best people in the world, I will tell everyone to go there","Amazing","Dear Barak,
Thank you so much for your amazing review! We’re truly touched by your kind words and thrilled to know you enjoyed your stay, our location, and our team.
Your recommendation means the world to us .Thank you for sharing your experience, and we can’t wait to welcome you back again soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-12","10.0","","","","booking"
"2025-10-13","9.0","Perfect location to walk around the historical centre.","Lovely refurbished large room  in a beautiful old palace with  attention to detail. Breakfast in the original cavern downstairs a highlight.

Negative: Can be very noisy at night as your located on main road between two districts.","Dear Sonya.
Thank you so much for your thoughtful review! We're delighted to hear you enjoyed the charm of our historic building, the room, and especially the breakfast experience.
We appreciate your note about the nighttime noise. Being in such a central and vibrant area does come with a bit of city life, and we're sorry if that impacted your rest. 
Thank you again for staying with us, and we hope to welcome you back soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-13","10.0","Stay in this small boutique hotel instead of a big chain hotel.","Excellent all the way! Staff, room, breakfast, location.

Negative: Nothing.","Dear Maurice,
Thank you so much for your wonderful 10/10 review!
We're thrilled to hear you enjoyed your stay. 
It means a lot to us that you chose to stay with us instead of a large chain hotel. Your support truly makes a difference.
We hope to welcome you back very soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-13","9.0","","","","booking"
"2025-10-16","10.0","","Absolutely wonderful staff.  So helpful and friendly.   Even carried our bags to our room.

Beautiful room, super clean and in a great location. 

Highly recommend.","Dear Mark,
Thank you so much for your kind words! We’re delighted to hear that you enjoyed your stay and appreciated our staff’s hospitality. It’s wonderful to know that you found the room beautiful, clean, and conveniently located. Your recommendation means a lot to us, and we hope to welcome you back again soon!
Warm Regards
Alecrim Team","booking"
"2025-10-17","10.0","","","","booking"
"2025-10-18","10.0","","O hotel é super bonito, muito bem localizado e a equipe é muito simpática e agradável!","Estimada Sónia,
Muito obrigado pelo seu gentil comentário! Ficamos muito felizes em saber que gostou do nosso hotel, da localização e da nossa equipa. Será um prazer recebê-la novamente em breve!
Com os melhores cumprimentos,
Alecrim Team","booking"
"2025-10-19","9.0","Muito boA","

Negative: Ruído da Rua 
Não ter guarda roupa","","booking"
"2025-10-19","10.0","","","","booking"
"2025-10-20","9.0","","","","booking"
"2025-10-20","8.0","Well located property with lovely proprietors.","Proprietors are very nice and helpful.  Location great.  room clean and large. Breakfast very good. several places to stay in hotel outside of your room.  Coffee in room. a/c worked great.  There was a table with comfortable chairs in room and safe.  It met all of our requirements, except a small fridge.  It was very nice.

Negative: The bed was too hard for us.  The toilet in the room was a bit dangerous to get to.  There were 4 steep steps about 11 inches or so tall, much  more than the standard size steps in the US.  It was very easy to stumble especially getting up in the night.  I would suggest you ask for a room without steep  steps to get to the bathroom.  Then all should be good!","Dear Dale and Jeanne,
Thank you very much for sharing your detailed feedback! We’re delighted to hear that you enjoyed our location, breakfast, and the comfort of your room, as well as our hospitality. We truly appreciate your comments regarding the bed and the bathroom steps. Your observations are very valuable and will help us improve the experience for future guests. We hope to have the pleasure of welcoming you back again soon, and we’ll be happy to assist in finding a room that better suits your preferences.
Warm Regards,
Alecrim Team","booking"
"2025-10-21","10.0","Most enjoyable","I loved the character & charm of the hotel. The staff was very helpful & knowledgeable of the local area. Breakfast was yummy.","Dear Leslie,
Thank you so much for your wonderful review and for giving us the highest rating! We’re thrilled to know you enjoyed the charm of our hotel, our team, and breakfast. Your kind words mean a lot to us, and we hope to have the pleasure of welcoming you back soon!
Warm Regards,
Alecrim Team","booking"
"2025-10-22","7.0","","Bra beliggenhet, store rom. Rent og fint.
Minuset er at vi hadde rom nede, mørkt, samt frokost ble inntatt nede i kjelleren. Ingen vindu, mørkt. Savnet en uteplass.","Dear Bente,
Thank you for sharing your feedback with us. We’re glad to know you appreciated our location and the  rooms. We’re sorry to hear that the lower-level room and breakfast area did not fully meet your expectations. Your comments are very helpful, and we’ll certainly take them into consideration to improve our guests’ experience. We hope to have the opportunity to welcome you again in the future to provide a better stay.
Warm Regards,
Alecrim Team","booking"
"2025-10-22","7.0","Great overall - just a couple small issues. Will stay with Alecrim ao Chiado again down the road.","We stayed in this hotel previously and loved it. The staff and location cannot be beat, and the property itself is lovely.

Negative: The showerhead in our room didn't work, only the hand-sprayer worked. We coordinated delivery of a breakfast box to the room for our 4:30AM check-out, but the box never arrived so we left hungry :(.","Dear Donald,
Thank you so much for your kind words and for choosing to stay with us again! We’re delighted to hear that you enjoyed our staff, location, and the charm of our property. We sincerely apologize for the issues with the shower and the missed breakfast box. This is certainly not the experience we aim to provide. Your feedback is very helpful, and we’ll make sure to address these points with our team to prevent them from happening in the future. We truly appreciate your understanding and hope to welcome you back for an even smoother and more enjoyable stay next time.
Warm Regards,
Alecrim Team","booking"
"2025-10-22","9.0","Hard to imagine a better place to stay in Lisbon!","We loved everything but the mattress at Alecrim ao Chiado! Great location, staff, property, breakfast, and room.

Negative: The mattress was uncomfortably firm, and we generally prefer firmer mattresses. Very difficult to get used to.","Dear Donald,
Thank you so much for your wonderful review! We’re delighted to hear that you loved our location, staff, property, breakfast, and room. We truly appreciate your feedback regarding the mattress.We’re sorry it wasn’t as comfortable as you had hoped. Your comments help us improve the experience for our guests, and we’ll certainly take this into consideration. We hope to have the pleasure of welcoming you back soon for another great stay in Lisbon!
Warm Regards,
Alecrim Team","booking"
"2025-10-22","9.0","","","","booking"
"2025-10-23","10.0","Perfect location in Lisbon!","Lisbon is a big town and the best way to enjoy it is to be in a location that allows you to walk to restaurants, shops and attractions and this hotel was perfect for all of that!  It is small, but very clean, comfortable and quiet!!

Negative: Nothing!","Dear Mike,
Thank you so much for your amazing 10/10 review! We’re thrilled to hear that you enjoyed our location and found the hotel clean, comfortable, and quiet. Your kind words mean a lot to us! It was a pleasure having you with us, and we hope to welcome you back soon for another wonderful stay in Lisbon!
Warm Regards,
Alecrim Team","booking"
"2025-10-23","10.0","","Victor the receptionist helped us get our WIFI going, get our boarding passes and opened our door when the knob got stuck. Also, the other receptionist held our bags when we got there early, and had the moved to our room when we had not gotten back there. They also gave us good recommendations for vegetarian restaurants in the neighborhood.  This was great service, the best on our trip.

Negative: Our room was on the street front and was somewhat noisy.","Dear Fred,
Thank you so much for your wonderful feedback! We’re delighted to hear that Victor and our team provided such helpful and attentive service .We’ll be sure to share your kind words with them. It’s great to know that you appreciated the restaurant recommendations and the care our staff took with your luggage. We’re sorry to hear that the street noise affected your comfort, and we’ll certainly take note of your comment. We truly appreciate your kind words and hope to welcome you back for another great stay!
Warm Regards,
Alecrim Team","booking"
"2025-10-24","8.0","A lovely building in a great location, but missing some of the atmosphere that make a great hotel","The location was fantastic, close to everything we wanted to see and do. The building itself was beautiful, and our room was spacious and comfortable. Breakfast was good, with a nice selection to start the day.

Negative: What I didn’t like was the lack of communal spaces on the ground floor or any bar or food options. While there are some amenities, they’re located in the basement, which made the hotel feel a little less welcoming to spend time in outside the room.","Dear Karen,
Thank you very much for taking the time to share your feedback with us. We’re delighted to hear that you enjoyed our location, the comfort of your room, and the breakfast selection. It’s wonderful to know these aspects contributed positively to your stay.
We truly appreciate your comments regarding the communal spaces and atmosphere. Your observations are valuable, and we will certainly take them into consideration as we continue working to enhance the guest experience and make our shared areas more welcoming and comfortable.
We hope to have the pleasure of welcoming you back in the future and providing a more enjoyable stay.
Warm regards,
Alecrim Team","booking"
"2025-10-24","8.0","","","","booking"
"2025-10-24","10.0","Excellent location and friendly staff. Thank you!","The nicest staff I have ever met at a hospitality service. Thank you so much for your service. I’ll be recommending this hotel to everyone.","Dear Tutku,
What a wonderful review! Thank you so much for your kind words and for awarding us the highest rating! We’re truly delighted to hear that our team made such a positive impression and that you enjoyed your stay with us.
Your recommendation means a lot to us, and it’s the greatest compliment we could receive. We’ll be sure to share your lovely feedback with our staff. It will certainly make their day!
We look forward to welcoming you back soon for another exceptional stay.
Warm regards,
Alecrim Team","booking"
"2025-10-25","7.0","","Very friendly and helpful staff, central location, clean, and charming and renovated building. Comfortable bed, functional bathroom.

Negative: The suite with a city view we had booked was a room with bed and table, and a window to the backstreet. Breakfast in the basement felt a bit uninspired on the third day.","Dear Volker,
Thank you very much for sharing your feedback with us. We’re delighted to know you appreciated our staff, the location, and the comfort and cleanliness of our building. It’s great to hear that these aspects made your stay enjoyable.
We’re sorry to learn that your room did not fully meet your expectations and that breakfast felt less inspiring after a few days. Your comments are very valuable to us, and we’ll make sure to review them with our team to improve both the room allocation process and the breakfast experience.
We truly appreciate your honest feedback and hope to have the pleasure of welcoming you again.
Warm regards,
Alecrim Team","booking"
"2025-10-25","9.0","","","","booking"
"2025-10-26","9.0","Gorgeous stay in Lisbon.","Loved the interior and the staff. Breakfast was fantastic as well.  They helped us set up a private tour to sintra.

Negative: The bed was extremely hard. And the floor was warping a great deal to the point that they had to put down a rug. It was a bit loud at night.","Dear Mercedes,
Thank you so much for taking the time to share your experience with us. We’re delighted to hear that you enjoyed your stay in Lisbon, appreciated our interiors, and found our team helpful and attentive. 
We’re sorry, however, to learn that your sleep comfort and room conditions did not fully meet your expectations. Please accept our sincere apologies for the inconvenience caused by the firmness of the bed, the floor issue, and the noise at night. Your comments have been shared with our maintenance and management teams to ensure these matters are addressed promptly.
We truly appreciate your valuable feedback and hope to have the pleasure of welcoming you back soon for a more comfortable and seamless stay.
Warm regards,
Alecrim Team","booking"
"2025-10-26","10.0","","En general todo como una boutique muy coqueto y elegante y la gente de recepción como desayuno encantadores repetiré

Negative: Nada","Estimada Maria Belen,
¡Muchísimas gracias por su valoración tan positiva y por compartir su experiencia con nosotros! 
Sus palabras son un verdadero reconocimiento para todo nuestro personal, que trabaja cada día para ofrecer la mejor experiencia posible. Será un placer darle la bienvenida de nuevo en su próxima visita. ¡nos encantará recibirle otra vez!
Con nuestros mejores deseos,
Alecrim Team","booking"
"2025-10-28","8.0","Für einen Kurztrip ok","Sehr stilvoll eingerichtet. Mitten drin. Tolles Bett, alles sauber. Unglaublich freundliches Personen. Richtig gutes Frühstück.

Negative: Wahnsinnig laut in der Nacht. Kein Kühlschrank im Zimmer.","Dear Silke,
Thank you very much for taking the time to share your feedback. We’re delighted to know that you appreciated your stay.
We’re sorry, however, that the noise at night and the absence of a fridge in the room affected your comfort. Your comments are very valuable to us, and we’ll take them into consideration as we continue to improve our guests’ experience.
We truly appreciate your kind words and hope to have the pleasure of welcoming you back soon for a  more enjoyable stay.
Warm Regards,
Alecrim Team","booking"
"2025-10-28","10.0","","Прекрасный отель и очень отзывчивый персонал! Вкусный завтрак со свежими фруктами. У меня был абсолютно уникальный номер со своим выходом на другую улицу. Отель в историческом здании в самом центре! Все очень аутентично!","Dear Georgii,

Thank you so much for your wonderful review and for giving us the highest rating! We’re delighted to hear that you enjoyed our breakfast, the unique charm of your room, and the authenticity of our historic building. It’s also great to know that our team made your stay even more enjoyable.

We truly appreciate your kind words and hope to have the pleasure of welcoming you back very soon!

Warm regards,
Alecrim Team","booking"
"2025-10-30","9.0","A delightful gem as a base to explore Lisbon.","This boutique hotel is perfectly situated to explore Lisbon.  The rooms are clean, spacious and comfortable.  The staff were very welcoming and helpful.  The breakfast is excellent with a good variety to select from including eggs of your choice.

Negative: Nothing","Dear Martin,
Thank you so much for your wonderful feedback! We’re delighted to hear that you enjoyed your stay with us and appreciated our location, the room, and breakfast selection. It’s also great to know that our team made you feel welcome and well taken care of.
Your kind words mean a lot to us, and we hope to have the pleasure of welcoming you back on your next visit to Lisbon!
Warm regards,
Alecrim Team","booking"
"2025-10-30","10.0","Buen alojamiento","Personal muy amable, habitaciones amplia y con buena ubicación. 
Muy equipada con todo lo necesario.

La ducha es pequeña y no hay ascensor, para tenerlo en consideración.

El último día nuestro check out fue de madrugada y preguntamos si tenían un desayuno para estos casos, y sí había, pero puede mejorar.","Estimada Veronica,
Muchas gracias por compartir su experiencia con nosotros. Nos alegra saber que disfrutó de la amabilidad de nuestro personal, de la amplitud de las habitaciones y de nuestra ubicación. Agradecemos también sus comentarios sobre la ducha, la ausencia de ascensor y el desayuno; sus observaciones son muy valiosas y nos ayudan a seguir mejorando.
Esperamos tener el placer de recibirle nuevamente en su próxima visita a la ciudad.
Saludos cordiales,
Alecrim Team","booking"
"2025-11-01","10.0","Fantastic hotel","Our room was clean and comfortable. Quality bedding, towels, and toiletries. 
All the staff were so hospitable. We got great tips for local restaurants.

Negative: A few international channels on the television would be good, such a BBC News channel. All channels were from Portuguese television.","Dear Nicholas,
Thank you very much for your kind words and for sharing your experience with us. We’re delighted to know that you enjoyed the comfort of your room, our amenities, and the hospitality of our team.
Regarding the TV channels, we actually do have a selection of international channels available.We’re sorry you weren’t aware of this during your stay. Our reception team is always happy to assist with such requests at any time.
We truly appreciate your feedback and hope to welcome you back very soon!
Warm regards,
Alecrim Team","booking"
"2025-11-01","10.0","Lissabon und das Alecrim: wow!!!","Sehr zuvorkommendes Personal (vor allem Gonzalo und Sofia!), freundlich, humorvoll und kompetent!! Man fühlt sich im Alecrim herzlich willkommen und es wird jederzeit nach dem Befinden gefragt, ohne lästig zu wirken. Zudem tolle Tipps bezüglich Sightseeing, Kultur, Essen, authentische Fado-Bars und vieles mehr. Plus: Wirksame Massagen von Igor und feines Frühstück!

Negative: Passt alles. Liegt sehr zentral. Ums Eck von der weltberühmten 28er Straßenbahn, von allen öffentlichen Verkehrsmitteln, von der Einkaufsstraße und von den tollen Bars und Restaurants!","Dear Thomas,
What a wonderful review! Thank you so much for your kind words! It was an absolute pleasure meeting you and having you with us. We truly enjoyed our conversations and the unexpected (but very enjoyable!) German lessons!
We’re delighted to know that you felt so warmly welcomed and appreciated our team, the location, and all the small details that made your stay special.
We hope to see you again soon. Our doors are always open for you at Alecrim!
With warm regards,
Alecrim Team","booking"
"2025-11-02","5.0","","Buonissima colazione e posizione

Negative: Ci hanno messo in una camera a piano terra senza finestre apribili sull’esterno con moltissima umidità","Dear Francesco,
Thank you for sharing your feedback. We’re pleased to know that you enjoyed our breakfast and central location. We’re truly sorry to hear that the room on the ground floor did not fully meet your expectations.
Your comments regarding ventilation and humidity are very important to us, and we will review them carefully to improve the experience for future guests.
Hope to welcome you back in the near future.
Warm regards,
Alecrim Team","booking"
